source_dataset,case_id,base_case_id,split_group,source_split,operation_id,axis,pp,pp0,llcoil,rrc,nncoil,rrce,zzc,fields_npz,structure_npz
v43_structure,v43_va_n2_variant_2__low_high,validation_n2_frozen,validation_n2_frozen,val,low_high,0.0,1141.205,0.0405195,0.8825173611308599,3.2308379836390646,2.0,7.996451365750026,4.245541693233982,fields/v43_va_n2_variant_2__low_high.npz,structure_features/v43_va_n2_variant_2__low_high.npz
v43_structure,v43_va_n2_variant_2__high_high,validation_n2_frozen,validation_n2_frozen,val,high_high,0.0,2409.13,0.0405195,0.8825173611308599,3.2308379836390646,2.0,7.996451365750026,4.245541693233982,fields/v43_va_n2_variant_2__high_high.npz,structure_features/v43_va_n2_variant_2__high_high.npz
v43_structure,v43_va_n2_variant_3__center,validation_n2_frozen,validation_n2_frozen,val,center,0.0,1758.995,0.017931,0.7956088129931239,27.281347359764823,2.0,29.574772650070766,2.373755229096897,fields/v43_va_n2_variant_3__center.npz,structure_features/v43_va_n2_variant_3__center.npz
v43_structure,v43_va_n2_variant_3__low_low,validation_n2_frozen,validation_n2_frozen,val,low_low,0.0,1141.205,0.0073285,0.7956088129931239,27.281347359764823,2.0,29.574772650070766,2.373755229096897,fields/v43_va_n2_variant_3__low_low.npz,structure_features/v43_va_n2_variant_3__low_low.npz
v43_structure,v43_va_n2_variant_3__high_low,validation_n2_frozen,validation_n2_frozen,val,high_low,0.0,2409.13,0.0073285,0.7956088129931239,27.281347359764823,2.0,29.574772650070766,2.373755229096897,fields/v43_va_n2_variant_3__high_low.npz,structure_features/v43_va_n2_variant_3__high_low.npz
v43_structure,v43_va_n2_variant_3__low_high,validation_n2_frozen,validation_n2_frozen,val,low_high,0.0,1141.205,0.0405195,0.7956088129931239,27.281347359764823,2.0,29.574772650070766,2.373755229096897,fields/v43_va_n2_variant_3__low_high.npz,structure_features/v43_va_n2_variant_3__low_high.npz
v43_structure,v43_va_n2_variant_3__high_high,validation_n2_frozen,validation_n2_frozen,val,high_high,0.0,2409.13,0.0405195,0.7956088129931239,27.281347359764823,2.0,29.574772650070766,2.373755229096897,fields/v43_va_n2_variant_3__high_high.npz,structure_features/v43_va_n2_variant_3__high_high.npz
v43_structure,v43_va_n3_anchor__center,validation_n3_frozen,validation_n3_frozen,val,center,0.0,1758.995,0.017931,1.0,3.5,3.0,36.5,2.5,fields/v43_va_n3_anchor__center.npz,structure_features/v43_va_n3_anchor__center.npz
v43_structure,v43_va_n3_anchor__low_low,validation_n3_frozen,validation_n3_frozen,val,low_low,0.0,1141.205,0.0073285,1.0,3.5,3.0,36.5,2.5,fields/v43_va_n3_anchor__low_low.npz,structure_features/v43_va_n3_anchor__low_low.npz
v43_structure,v43_va_n3_anchor__high_low,validation_n3_frozen,validation_n3_frozen,val,high_low,0.0,2409.13,0.0073285,1.0,3.5,3.0,36.5,2.5,fields/v43_va_n3_anchor__high_low.npz,structure_features/v43_va_n3_anchor__high_low.npz
v43_structure,v43_va_n3_anchor__low_high,validation_n3_frozen,validation_n3_frozen,val,low_high,0.0,1141.205,0.0405195,1.0,3.5,3.0,36.5,2.5,fields/v43_va_n3_anchor__low_high.npz,structure_features/v43_va_n3_anchor__low_high.npz
v43_structure,v43_va_n3_anchor__high_high,validation_n3_frozen,validation_n3_frozen,val,high_high,0.0,2409.13,0.0405195,1.0,3.5,3.0,36.5,2.5,fields/v43_va_n3_anchor__high_high.npz,structure_features/v43_va_n3_anchor__high_high.npz
v43_structure,v43_va_n3_variant_1__center,validation_n3_frozen,validation_n3_frozen,val,center,0.0,1758.995,0.017931,1.0516968788718613,23.51856664731386,3.0,30.156802357153488,2.2378451917242366,fields/v43_va_n3_variant_1__center.npz,structure_features/v43_va_n3_variant_1__center.npz
v43_structure,v43_va_n3_variant_1__low_low,validation_n3_frozen,validation_n3_frozen,val,low_low,0.0,1141.205,0.0073285,1.0516968788718613,23.51856664731386,3.0,30.156802357153488,2.2378451917242366,fields/v43_va_n3_variant_1__low_low.npz,structure_features/v43_va_n3_variant_1__low_low.npz
v43_structure,v43_va_n3_variant_1__high_low,validation_n3_frozen,validation_n3_frozen,val,high_low,0.0,2409.13,0.0073285,1.0516968788718613,23.51856664731386,3.0,30.156802357153488,2.2378451917242366,fields/v43_va_n3_variant_1__high_low.npz,structure_features/v43_va_n3_variant_1__high_low.npz
v43_structure,v43_va_n3_variant_1__low_high,validation_n3_frozen,validation_n3_frozen,val,low_high,0.0,1141.205,0.0405195,1.0516968788718613,23.51856664731386,3.0,30.156802357153488,2.2378451917242366,fields/v43_va_n3_variant_1__low_high.npz,structure_features/v43_va_n3_variant_1__low_high.npz
v43_structure,v43_va_n3_variant_1__high_high,validation_n3_frozen,validation_n3_frozen,val,high_high,0.0,2409.13,0.0405195,1.0516968788718613,23.51856664731386,3.0,30.156802357153488,2.2378451917242366,fields/v43_va_n3_variant_1__high_high.npz,structure_features/v43_va_n3_variant_1__high_high.npz
v43_structure,v43_va_n3_variant_2__center,validation_n3_frozen,validation_n3_frozen,val,center,0.0,1758.995,0.017931,1.0717293045139364,4.302911928400661,3.0,11.595237339989598,3.154826464166618,fields/v43_va_n3_variant_2__center.npz,structure_features/v43_va_n3_variant_2__center.npz
v43_structure,v43_va_n3_variant_2__low_low,validation_n3_frozen,validation_n3_frozen,val,low_low,0.0,1141.205,0.0073285,1.0717293045139364,4.302911928400661,3.0,11.595237339989598,3.154826464166618,fields/v43_va_n3_variant_2__low_low.npz,structure_features/v43_va_n3_variant_2__low_low.npz
v43_structure,v43_va_n3_variant_2__high_low,validation_n3_frozen,validation_n3_frozen,val,high_low,0.0,2409.13,0.0073285,1.0717293045139364,4.302911928400661,3.0,11.595237339989598,3.154826464166618,fields/v43_va_n3_variant_2__high_low.npz,structure_features/v43_va_n3_variant_2__high_low.npz
v43_structure,v43_va_n3_variant_2__low_high,validation_n3_frozen,validation_n3_frozen,val,low_high,0.0,1141.205,0.0405195,1.0717293045139364,4.302911928400661,3.0,11.595237339989598,3.154826464166618,fields/v43_va_n3_variant_2__low_high.npz,structure_features/v43_va_n3_variant_2__low_high.npz
v43_structure,v43_va_n3_variant_2__high_high,validation_n3_frozen,validation_n3_frozen,val,high_high,0.0,2409.13,0.0405195,1.0717293045139364,4.302911928400661,3.0,11.595237339989598,3.154826464166618,fields/v43_va_n3_variant_2__high_high.npz,structure_features/v43_va_n3_variant_2__high_high.npz
v43_structure,v43_va_n3_variant_3__center,validation_n3_frozen,validation_n3_frozen,val,center,0.0,1758.995,0.017931,0.9575436513303206,2.188438568764702,3.0,8.266831641680508,1.7235270522098816,fields/v43_va_n3_variant_3__center.npz,structure_features/v43_va_n3_variant_3__center.npz
v43_structure,v43_va_n3_variant_3__low_low,validation_n3_frozen,validation_n3_frozen,val,low_low,0.0,1141.205,0.0073285,0.9575436513303206,2.188438568764702,3.0,8.266831641680508,1.7235270522098816,fields/v43_va_n3_variant_3__low_low.npz,structure_features/v43_va_n3_variant_3__low_low.npz
v43_structure,v43_va_n3_variant_3__high_low,validation_n3_frozen,validation_n3_frozen,val,high_low,0.0,2409.13,0.0073285,0.9575436513303206,2.188438568764702,3.0,8.266831641680508,1.7235270522098816,fields/v43_va_n3_variant_3__high_low.npz,structure_features/v43_va_n3_variant_3__high_low.npz
v43_structure,v43_va_n3_variant_3__low_high,validation_n3_frozen,validation_n3_frozen,val,low_high,0.0,1141.205,0.0405195,0.9575436513303206,2.188438568764702,3.0,8.266831641680508,1.7235270522098816,fields/v43_va_n3_variant_3__low_high.npz,structure_features/v43_va_n3_variant_3__low_high.npz
v43_structure,v43_va_n3_variant_3__high_high,validation_n3_frozen,validation_n3_frozen,val,high_high,0.0,2409.13,0.0405195,0.9575436513303206,2.188438568764702,3.0,8.266831641680508,1.7235270522098816,fields/v43_va_n3_variant_3__high_high.npz,structure_features/v43_va_n3_variant_3__high_high.npz
v43_structure,v43_va_n4_anchor__center,validation_n4_frozen,validation_n4_frozen,val,center,0.0,1758.995,0.017931,1.0,3.5,4.0,32.833333333333336,2.5,fields/v43_va_n4_anchor__center.npz,structure_features/v43_va_n4_anchor__center.npz
v43_structure,v43_va_n4_anchor__low_low,validation_n4_frozen,validation_n4_frozen,val,low_low,0.0,1141.205,0.0073285,1.0,3.5,4.0,32.833333333333336,2.5,fields/v43_va_n4_anchor__low_low.npz,structure_features/v43_va_n4_anchor__low_low.npz
v43_structure,v43_va_n4_anchor__high_low,validation_n4_frozen,validation_n4_frozen,val,high_low,0.0,2409.13,0.0073285,1.0,3.5,4.0,32.833333333333336,2.5,fields/v43_va_n4_anchor__high_low.npz,structure_features/v43_va_n4_anchor__high_low.npz
v43_structure,v43_va_n4_anchor__low_high,validation_n4_frozen,validation_n4_frozen,val,low_high,0.0,1141.205,0.0405195,1.0,3.5,4.0,32.833333333333336,2.5,fields/v43_va_n4_anchor__low_high.npz,structure_features/v43_va_n4_anchor__low_high.npz
v43_structure,v43_va_n4_anchor__high_high,validation_n4_frozen,validation_n4_frozen,val,high_high,0.0,2409.13,0.0405195,1.0,3.5,4.0,32.833333333333336,2.5,fields/v43_va_n4_anchor__high_high.npz,structure_features/v43_va_n4_anchor__high_high.npz
v43_structure,v43_va_n4_variant_1__center,validation_n4_frozen,validation_n4_frozen,val,center,0.0,1758.995,0.017931,1.0608866323434754,21.535267480075024,4.0,31.129110003400474,2.7194966675344006,fields/v43_va_n4_variant_1__center.npz,structure_features/v43_va_n4_variant_1__center.npz
v43_structure,v43_va_n4_variant_1__low_low,validation_n4_frozen,validation_n4_frozen,val,low_low,0.0,1141.205,0.0073285,1.0608866323434754,21.535267480075024,4.0,31.129110003400474,2.7194966675344006,fields/v43_va_n4_variant_1__low_low.npz,structure_features/v43_va_n4_variant_1__low_low.npz
v43_structure,v43_va_n4_variant_1__high_low,validation_n4_frozen,validation_n4_frozen,val,high_low,0.0,2409.13,0.0073285,1.0608866323434754,21.535267480075024,4.0,31.129110003400474,2.7194966675344006,fields/v43_va_n4_variant_1__high_low.npz,structure_features/v43_va_n4_variant_1__high_low.npz
v43_structure,v43_va_n4_variant_1__low_high,validation_n4_frozen,validation_n4_frozen,val,low_high,0.0,1141.205,0.0405195,1.0608866323434754,21.535267480075024,4.0,31.129110003400474,2.7194966675344006,fields/v43_va_n4_variant_1__low_high.npz,structure_features/v43_va_n4_variant_1__low_high.npz
v43_structure,v43_va_n4_variant_1__high_high,validation_n4_frozen,validation_n4_frozen,val,high_high,0.0,2409.13,0.0405195,1.0608866323434754,21.535267480075024,4.0,31.129110003400474,2.7194966675344006,fields/v43_va_n4_variant_1__high_high.npz,structure_features/v43_va_n4_variant_1__high_high.npz
v43_structure,v43_va_n4_variant_2__center,validation_n4_frozen,validation_n4_frozen,val,center,0.0,1758.995,0.017931,1.1684655899844019,21.907173698240804,4.0,30.20369103746916,2.1462369573842537,fields/v43_va_n4_variant_2__center.npz,structure_features/v43_va_n4_variant_2__center.npz
v43_structure,v43_va_n4_variant_2__low_low,validation_n4_frozen,validation_n4_frozen,val,low_low,0.0,1141.205,0.0073285,1.1684655899844019,21.907173698240804,4.0,30.20369103746916,2.1462369573842537,fields/v43_va_n4_variant_2__low_low.npz,structure_features/v43_va_n4_variant_2__low_low.npz
v43_structure,v43_va_n4_variant_2__high_low,validation_n4_frozen,validation_n4_frozen,val,high_low,0.0,2409.13,0.0073285,1.1684655899844019,21.907173698240804,4.0,30.20369103746916,2.1462369573842537,fields/v43_va_n4_variant_2__high_low.npz,structure_features/v43_va_n4_variant_2__high_low.npz
v43_structure,v43_va_n4_variant_2__low_high,validation_n4_frozen,validation_n4_frozen,val,low_high,0.0,1141.205,0.0405195,1.1684655899844019,21.907173698240804,4.0,30.20369103746916,2.1462369573842537,fields/v43_va_n4_variant_2__low_high.npz,structure_features/v43_va_n4_variant_2__low_high.npz
v43_structure,v43_va_n4_variant_2__high_high,validation_n4_frozen,validation_n4_frozen,val,high_high,0.0,2409.13,0.0405195,1.1684655899844019,21.907173698240804,4.0,30.20369103746916,2.1462369573842537,fields/v43_va_n4_variant_2__high_high.npz,structure_features/v43_va_n4_variant_2__high_high.npz
v43_structure,v43_va_n4_variant_3__center,validation_n4_frozen,validation_n4_frozen,val,center,0.0,1758.995,0.017931,1.1087416241932273,20.016562157814214,4.0,31.53735997840988,1.1216617206033135,fields/v43_va_n4_variant_3__center.npz,structure_features/v43_va_n4_variant_3__center.npz
v43_structure,v43_va_n4_variant_3__low_low,validation_n4_frozen,validation_n4_frozen,val,low_low,0.0,1141.205,0.0073285,1.1087416241932273,20.016562157814214,4.0,31.53735997840988,1.1216617206033135,fields/v43_va_n4_variant_3__low_low.npz,structure_features/v43_va_n4_variant_3__low_low.npz
v43_structure,v43_va_n4_variant_3__high_low,validation_n4_frozen,validation_n4_frozen,val,high_low,0.0,2409.13,0.0073285,1.1087416241932273,20.016562157814214,4.0,31.53735997840988,1.1216617206033135,fields/v43_va_n4_variant_3__high_low.npz,structure_features/v43_va_n4_variant_3__high_low.npz
v43_structure,v43_va_n4_variant_3__low_high,validation_n4_frozen,validation_n4_frozen,val,low_high,0.0,1141.205,0.0405195,1.1087416241932273,20.016562157814214,4.0,31.53735997840988,1.1216617206033135,fields/v43_va_n4_variant_3__low_high.npz,structure_features/v43_va_n4_variant_3__low_high.npz
v43_structure,v43_va_n4_variant_3__high_high,validation_n4_frozen,validation_n4_frozen,val,high_high,0.0,2409.13,0.0405195,1.1087416241932273,20.016562157814214,4.0,31.53735997840988,1.1216617206033135,fields/v43_va_n4_variant_3__high_high.npz,structure_features/v43_va_n4_variant_3__high_high.npz
v43_structure,v43_va_n5_anchor__center,validation_n5_frozen,validation_n5_frozen,val,center,0.0,1758.995,0.017931,1.0,3.5,5.0,31.0,2.5,fields/v43_va_n5_anchor__center.npz,structure_features/v43_va_n5_anchor__center.npz
v43_structure,v43_va_n5_anchor__low_low,validation_n5_frozen,validation_n5_frozen,val,low_low,0.0,1141.205,0.0073285,1.0,3.5,5.0,31.0,2.5,fields/v43_va_n5_anchor__low_low.npz,structure_features/v43_va_n5_anchor__low_low.npz
v43_structure,v43_va_n5_anchor__high_low,validation_n5_frozen,validation_n5_frozen,val,high_low,0.0,2409.13,0.0073285,1.0,3.5,5.0,31.0,2.5,fields/v43_va_n5_anchor__high_low.npz,structure_features/v43_va_n5_anchor__high_low.npz
v43_structure,v43_va_n5_anchor__low_high,validation_n5_frozen,validation_n5_frozen,val,low_high,0.0,1141.205,0.0405195,1.0,3.5,5.0,31.0,2.5,fields/v43_va_n5_anchor__low_high.npz,structure_features/v43_va_n5_anchor__low_high.npz
v43_structure,v43_va_n5_anchor__high_high,validation_n5_frozen,validation_n5_frozen,val,high_high,0.0,2409.13,0.0405195,1.0,3.5,5.0,31.0,2.5,fields/v43_va_n5_anchor__high_high.npz,structure_features/v43_va_n5_anchor__high_high.npz
v43_structure,v43_va_n5_variant_1__center,validation_n5_frozen,validation_n5_frozen,val,center,0.0,1758.995,0.017931,1.0333828901099895,10.662231520053359,5.0,31.04693777392302,1.5874514597677827,fields/v43_va_n5_variant_1__center.npz,structure_features/v43_va_n5_variant_1__center.npz
v43_structure,v43_va_n5_variant_1__low_low,validation_n5_frozen,validation_n5_frozen,val,low_low,0.0,1141.205,0.0073285,1.0333828901099895,10.662231520053359,5.0,31.04693777392302,1.5874514597677827,fields/v43_va_n5_variant_1__low_low.npz,structure_features/v43_va_n5_variant_1__low_low.npz
v43_structure,v43_va_n5_variant_1__high_low,validation_n5_frozen,validation_n5_frozen,val,high_low,0.0,2409.13,0.0073285,1.0333828901099895,10.662231520053359,5.0,31.04693777392302,1.5874514597677827,fields/v43_va_n5_variant_1__high_low.npz,structure_features/v43_va_n5_variant_1__high_low.npz
v43_structure,v43_va_n5_variant_1__low_high,validation_n5_frozen,validation_n5_frozen,val,low_high,0.0,1141.205,0.0405195,1.0333828901099895,10.662231520053359,5.0,31.04693777392302,1.5874514597677827,fields/v43_va_n5_variant_1__low_high.npz,structure_features/v43_va_n5_variant_1__low_high.npz
v43_structure,v43_va_n5_variant_1__high_high,validation_n5_frozen,validation_n5_frozen,val,high_high,0.0,2409.13,0.0405195,1.0333828901099895,10.662231520053359,5.0,31.04693777392302,1.5874514597677827,fields/v43_va_n5_variant_1__high_high.npz,structure_features/v43_va_n5_variant_1__high_high.npz
v43_structure,v43_va_n5_variant_2__center,validation_n5_frozen,validation_n5_frozen,val,center,0.0,1758.995,0.017931,0.9452326883690457,14.857750074265681,5.0,30.479733178998696,2.5042141254603436,fields/v43_va_n5_variant_2__center.npz,structure_features/v43_va_n5_variant_2__center.npz
v43_structure,v43_va_n5_variant_2__low_low,validation_n5_frozen,validation_n5_frozen,val,low_low,0.0,1141.205,0.0073285,0.9452326883690457,14.857750074265681,5.0,30.479733178998696,2.5042141254603436,fields/v43_va_n5_variant_2__low_low.npz,structure_features/v43_va_n5_variant_2__low_low.npz
v43_structure,v43_va_n5_variant_2__high_low,validation_n5_frozen,validation_n5_frozen,val,high_low,0.0,2409.13,0.0073285,0.9452326883690457,14.857750074265681,5.0,30.479733178998696,2.5042141254603436,fields/v43_va_n5_variant_2__high_low.npz,structure_features/v43_va_n5_variant_2__high_low.npz
v43_structure,v43_va_n5_variant_2__low_high,validation_n5_frozen,validation_n5_frozen,val,low_high,0.0,1141.205,0.0405195,0.9452326883690457,14.857750074265681,5.0,30.479733178998696,2.5042141254603436,fields/v43_va_n5_variant_2__low_high.npz,structure_features/v43_va_n5_variant_2__low_high.npz
v43_structure,v43_va_n5_variant_2__high_high,validation_n5_frozen,validation_n5_frozen,val,high_high,0.0,2409.13,0.0405195,0.9452326883690457,14.857750074265681,5.0,30.479733178998696,2.5042141254603436,fields/v43_va_n5_variant_2__high_high.npz,structure_features/v43_va_n5_variant_2__high_high.npz
v43_structure,v43_va_n5_variant_3__center,validation_n5_frozen,validation_n5_frozen,val,center,0.0,1758.995,0.017931,1.0764493266033879,2.7171479739754156,5.0,33.481039517218484,3.5714468190962023,fields/v43_va_n5_variant_3__center.npz,structure_features/v43_va_n5_variant_3__center.npz
v43_structure,v43_va_n5_variant_3__low_low,validation_n5_frozen,validation_n5_frozen,val,low_low,0.0,1141.205,0.0073285,1.0764493266033879,2.7171479739754156,5.0,33.481039517218484,3.5714468190962023,fields/v43_va_n5_variant_3__low_low.npz,structure_features/v43_va_n5_variant_3__low_low.npz
v43_structure,v43_va_n5_variant_3__high_low,validation_n5_frozen,validation_n5_frozen,val,high_low,0.0,2409.13,0.0073285,1.0764493266033879,2.7171479739754156,5.0,33.481039517218484,3.5714468190962023,fields/v43_va_n5_variant_3__high_low.npz,structure_features/v43_va_n5_variant_3__high_low.npz
v43_structure,v43_va_n5_variant_3__low_high,validation_n5_frozen,validation_n5_frozen,val,low_high,0.0,1141.205,0.0405195,1.0764493266033879,2.7171479739754156,5.0,33.481039517218484,3.5714468190962023,fields/v43_va_n5_variant_3__low_high.npz,structure_features/v43_va_n5_variant_3__low_high.npz
v43_structure,v43_va_n5_variant_3__high_high,validation_n5_frozen,validation_n5_frozen,val,high_high,0.0,2409.13,0.0405195,1.0764493266033879,2.7171479739754156,5.0,33.481039517218484,3.5714468190962023,fields/v43_va_n5_variant_3__high_high.npz,structure_features/v43_va_n5_variant_3__high_high.npz
v43_structure,v43_va_n6_anchor__center,validation_n6_frozen,validation_n6_frozen,val,center,0.0,1758.995,0.017931,1.0,3.5,6.0,29.9,2.5,fields/v43_va_n6_anchor__center.npz,structure_features/v43_va_n6_anchor__center.npz
v43_structure,v43_va_n6_anchor__low_low,validation_n6_frozen,validation_n6_frozen,val,low_low,0.0,1141.205,0.0073285,1.0,3.5,6.0,29.9,2.5,fields/v43_va_n6_anchor__low_low.npz,structure_features/v43_va_n6_anchor__low_low.npz
v43_structure,v43_va_n6_anchor__high_low,validation_n6_frozen,validation_n6_frozen,val,high_low,0.0,2409.13,0.0073285,1.0,3.5,6.0,29.9,2.5,fields/v43_va_n6_anchor__high_low.npz,structure_features/v43_va_n6_anchor__high_low.npz
v43_structure,v43_va_n6_anchor__low_high,validation_n6_frozen,validation_n6_frozen,val,low_high,0.0,1141.205,0.0405195,1.0,3.5,6.0,29.9,2.5,fields/v43_va_n6_anchor__low_high.npz,structure_features/v43_va_n6_anchor__low_high.npz
v43_structure,v43_va_n6_anchor__high_high,validation_n6_frozen,validation_n6_frozen,val,high_high,0.0,2409.13,0.0405195,1.0,3.5,6.0,29.9,2.5,fields/v43_va_n6_anchor__high_high.npz,structure_features/v43_va_n6_anchor__high_high.npz
v43_structure,v43_va_n6_variant_1__center,validation_n6_frozen,validation_n6_frozen,val,center,0.0,1758.995,0.017931,0.9435999909011459,12.299032401803586,6.0,32.54189735102372,2.060152421960453,fields/v43_va_n6_variant_1__center.npz,structure_features/v43_va_n6_variant_1__center.npz
v43_structure,v43_va_n6_variant_1__low_low,validation_n6_frozen,validation_n6_frozen,val,low_low,0.0,1141.205,0.0073285,0.9435999909011459,12.299032401803586,6.0,32.54189735102372,2.060152421960453,fields/v43_va_n6_variant_1__low_low.npz,structure_features/v43_va_n6_variant_1__low_low.npz
v43_structure,v43_va_n6_variant_1__high_low,validation_n6_frozen,validation_n6_frozen,val,high_low,0.0,2409.13,0.0073285,0.9435999909011459,12.299032401803586,6.0,32.54189735102372,2.060152421960453,fields/v43_va_n6_variant_1__high_low.npz,structure_features/v43_va_n6_variant_1__high_low.npz
v43_structure,v43_va_n6_variant_1__low_high,validation_n6_frozen,validation_n6_frozen,val,low_high,0.0,1141.205,0.0405195,0.9435999909011459,12.299032401803586,6.0,32.54189735102372,2.060152421960453,fields/v43_va_n6_variant_1__low_high.npz,structure_features/v43_va_n6_variant_1__low_high.npz
v43_structure,v43_va_n6_variant_1__high_high,validation_n6_frozen,validation_n6_frozen,val,high_high,0.0,2409.13,0.0405195,0.9435999909011459,12.299032401803586,6.0,32.54189735102372,2.060152421960453,fields/v43_va_n6_variant_1__high_high.npz,structure_features/v43_va_n6_variant_1__high_high.npz
v43_structure,v43_va_n6_variant_2__center,validation_n6_frozen,validation_n6_frozen,val,center,0.0,1758.995,0.017931,0.951670227775607,2.0602044740334344,6.0,17.703320732705315,1.214042738121016,fields/v43_va_n6_variant_2__center.npz,structure_features/v43_va_n6_variant_2__center.npz
v43_structure,v43_va_n6_variant_2__low_low,validation_n6_frozen,validation_n6_frozen,val,low_low,0.0,1141.205,0.0073285,0.951670227775607,2.0602044740334344,6.0,17.703320732705315,1.214042738121016,fields/v43_va_n6_variant_2__low_low.npz,structure_features/v43_va_n6_variant_2__low_low.npz
v43_structure,v43_va_n6_variant_2__high_low,validation_n6_frozen,validation_n6_frozen,val,high_low,0.0,2409.13,0.0073285,0.951670227775607,2.0602044740334344,6.0,17.703320732705315,1.214042738121016,fields/v43_va_n6_variant_2__high_low.npz,structure_features/v43_va_n6_variant_2__high_low.npz
v43_structure,v43_va_n6_variant_2__low_high,validation_n6_frozen,validation_n6_frozen,val,low_high,0.0,1141.205,0.0405195,0.951670227775607,2.0602044740334344,6.0,17.703320732705315,1.214042738121016,fields/v43_va_n6_variant_2__low_high.npz,structure_features/v43_va_n6_variant_2__low_high.npz
v43_structure,v43_va_n6_variant_2__high_high,validation_n6_frozen,validation_n6_frozen,val,high_high,0.0,2409.13,0.0405195,0.951670227775607,2.0602044740334344,6.0,17.703320732705315,1.214042738121016,fields/v43_va_n6_variant_2__high_high.npz,structure_features/v43_va_n6_variant_2__high_high.npz
v43_structure,v43_va_n6_variant_3__center,validation_n6_frozen,validation_n6_frozen,val,center,0.0,1758.995,0.017931,1.1196068517798823,2.9527408929263075,6.0,33.78091961745606,3.481330397563198,fields/v43_va_n6_variant_3__center.npz,structure_features/v43_va_n6_variant_3__center.npz
v43_structure,v43_va_n6_variant_3__low_low,validation_n6_frozen,validation_n6_frozen,val,low_low,0.0,1141.205,0.0073285,1.1196068517798823,2.9527408929263075,6.0,33.78091961745606,3.481330397563198,fields/v43_va_n6_variant_3__low_low.npz,structure_features/v43_va_n6_variant_3__low_low.npz
v43_structure,v43_va_n6_variant_3__high_low,validation_n6_frozen,validation_n6_frozen,val,high_low,0.0,2409.13,0.0073285,1.1196068517798823,2.9527408929263075,6.0,33.78091961745606,3.481330397563198,fields/v43_va_n6_variant_3__high_low.npz,structure_features/v43_va_n6_variant_3__high_low.npz
v43_structure,v43_va_n6_variant_3__low_high,validation_n6_frozen,validation_n6_frozen,val,low_high,0.0,1141.205,0.0405195,1.1196068517798823,2.9527408929263075,6.0,33.78091961745606,3.481330397563198,fields/v43_va_n6_variant_3__low_high.npz,structure_features/v43_va_n6_variant_3__low_high.npz
v43_structure,v43_va_n6_variant_3__high_high,validation_n6_frozen,validation_n6_frozen,val,high_high,0.0,2409.13,0.0405195,1.1196068517798823,2.9527408929263075,6.0,33.78091961745606,3.481330397563198,fields/v43_va_n6_variant_3__high_high.npz,structure_features/v43_va_n6_variant_3__high_high.npz
v43_structure,v43_te_n2_anchor__center,test_n2_frozen,test_n2_frozen,test,center,0.0,1758.995,0.017931,1.1,5.45,2.0,41.45,1.5,fields/v43_te_n2_anchor__center.npz,structure_features/v43_te_n2_anchor__center.npz
v43_structure,v43_te_n2_anchor__low_low,test_n2_frozen,test_n2_frozen,test,low_low,0.0,1141.205,0.0073285,1.1,5.45,2.0,41.45,1.5,fields/v43_te_n2_anchor__low_low.npz,structure_features/v43_te_n2_anchor__low_low.npz
v43_structure,v43_te_n2_anchor__high_low,test_n2_frozen,test_n2_frozen,test,high_low,0.0,2409.13,0.0073285,1.1,5.45,2.0,41.45,1.5,fields/v43_te_n2_anchor__high_low.npz,structure_features/v43_te_n2_anchor__high_low.npz
v43_structure,v43_te_n2_anchor__low_high,test_n2_frozen,test_n2_frozen,test,low_high,0.0,1141.205,0.0405195,1.1,5.45,2.0,41.45,1.5,fields/v43_te_n2_anchor__low_high.npz,structure_features/v43_te_n2_anchor__low_high.npz
v43_structure,v43_te_n2_anchor__high_high,test_n2_frozen,test_n2_frozen,test,high_high,0.0,2409.13,0.0405195,1.1,5.45,2.0,41.45,1.5,fields/v43_te_n2_anchor__high_high.npz,structure_features/v43_te_n2_anchor__high_high.npz
v43_structure,v43_te_n2_variant_1__center,test_n2_frozen,test_n2_frozen,test,center,0.0,1758.995,0.017931,0.795993700319772,11.793121296264962,2.0,15.161775318450994,4.270879508156902,fields/v43_te_n2_variant_1__center.npz,structure_features/v43_te_n2_variant_1__center.npz
v43_structure,v43_te_n2_variant_1__low_low,test_n2_frozen,test_n2_frozen,test,low_low,0.0,1141.205,0.0073285,0.795993700319772,11.793121296264962,2.0,15.161775318450994,4.270879508156902,fields/v43_te_n2_variant_1__low_low.npz,structure_features/v43_te_n2_variant_1__low_low.npz
v43_structure,v43_te_n2_variant_1__high_low,test_n2_frozen,test_n2_frozen,test,high_low,0.0,2409.13,0.0073285,0.795993700319772,11.793121296264962,2.0,15.161775318450994,4.270879508156902,fields/v43_te_n2_variant_1__high_low.npz,structure_features/v43_te_n2_variant_1__high_low.npz
v43_structure,v43_te_n2_variant_1__low_high,test_n2_frozen,test_n2_frozen,test,low_high,0.0,1141.205,0.0405195,0.795993700319772,11.793121296264962,2.0,15.161775318450994,4.270879508156902,fields/v43_te_n2_variant_1__low_high.npz,structure_features/v43_te_n2_variant_1__low_high.npz
v43_structure,v43_te_n2_variant_1__high_high,test_n2_frozen,test_n2_frozen,test,high_high,0.0,2409.13,0.0405195,0.795993700319772,11.793121296264962,2.0,15.161775318450994,4.270879508156902,fields/v43_te_n2_variant_1__high_high.npz,structure_features/v43_te_n2_variant_1__high_high.npz
